"Town/County","FIPS","Year","Price Range","Measure Type","Variable","Value"
"Norwich","0901156270","2008","$400,000 and Over","Number","Number of Home Sales",0
"Old Lyme","0901157040","2008","$400,000 and Over","Number","Number of Home Sales",31
"Old Saybrook","0900757320","2008","$400,000 and Over","Number","Number of Home Sales",0
"Orange","0900957600","2008","$400,000 and Over","Number","Number of Home Sales",21
"Oxford","0900958300","2008","$400,000 and Over","Number","Number of Home Sales",27
"Plainfield","0901559980","2008","$400,000 and Over","Number","Number of Home Sales",1
"Plainville","0900360120","2008","$400,000 and Over","Number","Number of Home Sales",0
"Plymouth","0900560750","2008","$400,000 and Over","Number","Number of Home Sales",0
"Pomfret","0901561030","2008","$400,000 and Over","Number","Number of Home Sales",3
"Portland","0900761800","2008","$400,000 and Over","Number","Number of Home Sales",5
"Preston","0901162150","2008","$400,000 and Over","Number","Number of Home Sales",4
"Prospect","0900962290","2008","$400,000 and Over","Number","Number of Home Sales",10
"Putnam","0901562710","2008","$400,000 and Over","Number","Number of Home Sales",0
"Redding","0900163480","2008","$400,000 and Over","Number","Number of Home Sales",39
"Ridgefield","0900163970","2008","$400,000 and Over","Number","Number of Home Sales",118
"Rocky Hill","0900365370","2008","$400,000 and Over","Number","Number of Home Sales",0
"Roxbury","0900565930","2008","$400,000 and Over","Number","Number of Home Sales",11
"Salem","0901166210","2008","$400,000 and Over","Number","Number of Home Sales",4
"Salisbury","0900566420","2008","$400,000 and Over","Number","Number of Home Sales",17
"Scotland","0901567400","2008","$400,000 and Over","Number","Number of Home Sales",0
"Seymour","0900967610","2008","$400,000 and Over","Number","Number of Home Sales",7
"Sharon","0900567960","2008","$400,000 and Over","Number","Number of Home Sales",0
"Shelton","0900168170","2008","$400,000 and Over","Number","Number of Home Sales",52
"Sherman","0900168310","2008","$400,000 and Over","Number","Number of Home Sales",0
"Simsbury","0900368940","2008","$400,000 and Over","Number","Number of Home Sales",43
"Somers","0901369220","2008","$400,000 and Over","Number","Number of Home Sales",9
"South Windsor","0900371390","2008","$400,000 and Over","Number","Number of Home Sales",20
"Southbury","0900969640","2008","$400,000 and Over","Number","Number of Home Sales",31
"Southington","0900370550","2008","$400,000 and Over","Number","Number of Home Sales",37
"Sprague","0901171670","2008","$400,000 and Over","Number","Number of Home Sales",0
"Stafford","0901372090","2008","$400,000 and Over","Number","Number of Home Sales",0
"Stamford","0900173070","2008","$400,000 and Over","Number","Number of Home Sales",335
"Sterling","0901573420","2008","$400,000 and Over","Number","Number of Home Sales",0
"Stonington","0901173770","2008","$400,000 and Over","Number","Number of Home Sales",43
"Stratford","0900174190","2008","$400,000 and Over","Number","Number of Home Sales",10
"Suffield","0900374540","2008","$400,000 and Over","Number","Number of Home Sales",0
"Thomaston","0900575730","2008","$400,000 and Over","Number","Number of Home Sales",1
"Thompson","0901575870","2008","$400,000 and Over","Number","Number of Home Sales",2
"Tolland","0901376290","2008","$400,000 and Over","Number","Number of Home Sales",14
"Torrington","0900576570","2008","$400,000 and Over","Number","Number of Home Sales",0
"Trumbull","0900177200","2008","$400,000 and Over","Number","Number of Home Sales",96
"Union","0901377830","2008","$400,000 and Over","Number","Number of Home Sales",0
"Vernon","0901378250","2008","$400,000 and Over","Number","Number of Home Sales",0
"Voluntown","0901178600","2008","$400,000 and Over","Number","Number of Home Sales",0
"Wallingford","0900978740","2008","$400,000 and Over","Number","Number of Home Sales",27
"Warren","0900579510","2008","$400,000 and Over","Number","Number of Home Sales",3
"Washington","0900579720","2008","$400,000 and Over","Number","Number of Home Sales",0
"Waterbury","0900980070","2008","$400,000 and Over","Number","Number of Home Sales",1
"Waterford","0901180280","2008","$400,000 and Over","Number","Number of Home Sales",20
"Watertown","0900580490","2008","$400,000 and Over","Number","Number of Home Sales",0
"West Hartford","0900382590","2008","$400,000 and Over","Number","Number of Home Sales",110
"West Haven","0900982870","2008","$400,000 and Over","Number","Number of Home Sales",3
"Westbrook","0900781680","2008","$400,000 and Over","Number","Number of Home Sales",18
"Weston","0900183430","2008","$400,000 and Over","Number","Number of Home Sales",0
"Westport","0900183500","2008","$400,000 and Over","Number","Number of Home Sales",184
"Wethersfield","0900384900","2008","$400,000 and Over","Number","Number of Home Sales",0
"Willington","0901385950","2008","$400,000 and Over","Number","Number of Home Sales",0
"Wilton","0900186370","2008","$400,000 and Over","Number","Number of Home Sales",107
"Winchester","0900586440","2008","$400,000 and Over","Number","Number of Home Sales",6
"Windham","0901586790","2008","$400,000 and Over","Number","Number of Home Sales",1
"Windsor","0900387000","2008","$400,000 and Over","Number","Number of Home Sales",0
"Windsor Locks","0900387070","2008","$400,000 and Over","Number","Number of Home Sales",0
"Wolcott","0900987560","2008","$400,000 and Over","Number","Number of Home Sales",2
"Woodbridge","0900987700","2008","$400,000 and Over","Number","Number of Home Sales",36
"Woodbury","0900587910","2008","$400,000 and Over","Number","Number of Home Sales",0
"Woodstock","0901588190","2008","$400,000 and Over","Number","Number of Home Sales",7
"Andover","0901301080","2009","Less than $100,000","Number","Number of Home Sales",0
"Ansonia","0900901220","2009","Less than $100,000","Number","Number of Home Sales",1
"Ashford","0901501430","2009","Less than $100,000","Number","Number of Home Sales",0
"Avon","0900302060","2009","Less than $100,000","Number","Number of Home Sales",1
"Barkhamsted","0900502760","2009","Less than $100,000","Number","Number of Home Sales",0
"Beacon Falls","0900903250","2009","Less than $100,000","Number","Number of Home Sales",4
"Berlin","0900304300","2009","Less than $100,000","Number","Number of Home Sales",0
"Bethany","0900904580","2009","Less than $100,000","Number","Number of Home Sales",3
"Bethel","0900104720","2009","Less than $100,000","Number","Number of Home Sales",0
"Bethlehem","0900504930","2009","Less than $100,000","Number","Number of Home Sales",0
"Bloomfield","0900305910","2009","Less than $100,000","Number","Number of Home Sales",0
"Bolton","0901306260","2009","Less than $100,000","Number","Number of Home Sales",0
"Bozrah","0901106820","2009","Less than $100,000","Number","Number of Home Sales",0
"Branford","0900907310","2009","Less than $100,000","Number","Number of Home Sales",0
"Bridgeport","0900108070","2009","Less than $100,000","Number","Number of Home Sales",4
"Bridgewater","0900508210","2009","Less than $100,000","Number","Number of Home Sales",0
"Bristol","0900308490","2009","Less than $100,000","Number","Number of Home Sales",0
"Brookfield","0900108980","2009","Less than $100,000","Number","Number of Home Sales",0
"Brooklyn","0901509190","2009","Less than $100,000","Number","Number of Home Sales",0
"Burlington","0900310100","2009","Less than $100,000","Number","Number of Home Sales",0
"Canaan","0900510940","2009","Less than $100,000","Number","Number of Home Sales",2
"Canterbury","0901512130","2009","Less than $100,000","Number","Number of Home Sales",0
"Canton","0900312270","2009","Less than $100,000","Number","Number of Home Sales",0
"Chaplin","0901513810","2009","Less than $100,000","Number","Number of Home Sales",0
"Cheshire","0900914160","2009","Less than $100,000","Number","Number of Home Sales",0
"Chester","0900714300","2009","Less than $100,000","Number","Number of Home Sales",0
"Clinton","0900715350","2009","Less than $100,000","Number","Number of Home Sales",9
"Colchester","0901115910","2009","Less than $100,000","Number","Number of Home Sales",14
"Colebrook","0900516050","2009","Less than $100,000","Number","Number of Home Sales",0
"Columbia","0901316400","2009","Less than $100,000","Number","Number of Home Sales",0
"Cornwall","0900517240","2009","Less than $100,000","Number","Number of Home Sales",0
"Coventry","0901317800","2009","Less than $100,000","Number","Number of Home Sales",0
"Cromwell","0900718080","2009","Less than $100,000","Number","Number of Home Sales",0
"Danbury","0900118500","2009","Less than $100,000","Number","Number of Home Sales",15
"Darien","0900118850","2009","Less than $100,000","Number","Number of Home Sales",0
"Deep River","0900719130","2009","Less than $100,000","Number","Number of Home Sales",0
"Derby","0900919550","2009","Less than $100,000","Number","Number of Home Sales",0
"Durham","0900720810","2009","Less than $100,000","Number","Number of Home Sales",0
"East Granby","0900322070","2009","Less than $100,000","Number","Number of Home Sales",1
"East Haddam","0900722280","2009","Less than $100,000","Number","Number of Home Sales",0
"East Hampton","0900722490","2009","Less than $100,000","Number","Number of Home Sales",4
"East Hartford","0900322630","2009","Less than $100,000","Number","Number of Home Sales",17
"East Haven","0900922910","2009","Less than $100,000","Number","Number of Home Sales",1
"East Lyme","0901123400","2009","Less than $100,000","Number","Number of Home Sales",1
"East Windsor","0900324800","2009","Less than $100,000","Number","Number of Home Sales",14
"Eastford","0901521860","2009","Less than $100,000","Number","Number of Home Sales",0
"Easton","0900123890","2009","Less than $100,000","Number","Number of Home Sales",0
"Ellington","0901325360","2009","Less than $100,000","Number","Number of Home Sales",0
"Enfield","0900325990","2009","Less than $100,000","Number","Number of Home Sales",0
"Essex","0900726270","2009","Less than $100,000","Number","Number of Home Sales",0
"Fairfield","0900126620","2009","Less than $100,000","Number","Number of Home Sales",0
"Farmington","0900327600","2009","Less than $100,000","Number","Number of Home Sales",0
"Franklin","0901129910","2009","Less than $100,000","Number","Number of Home Sales",0
"Glastonbury","0900331240","2009","Less than $100,000","Number","Number of Home Sales",1
"Goshen","0900532290","2009","Less than $100,000","Number","Number of Home Sales",0
"Granby","0900332640","2009","Less than $100,000","Number","Number of Home Sales",0
"Greenwich","0900133620","2009","Less than $100,000","Number","Number of Home Sales",0
"Griswold","0901133900","2009","Less than $100,000","Number","Number of Home Sales",8
"Groton","0901134250","2009","Less than $100,000","Number","Number of Home Sales",22
"Guilford","0900934950","2009","Less than $100,000","Number","Number of Home Sales",0
"Haddam","0900735230","2009","Less than $100,000","Number","Number of Home Sales",0
"Hamden","0900935650","2009","Less than $100,000","Number","Number of Home Sales",0
"Hampton","0901536000","2009","Less than $100,000","Number","Number of Home Sales",0
"Hartford","0900337070","2009","Less than $100,000","Number","Number of Home Sales",3
"Hartland","0900337140","2009","Less than $100,000","Number","Number of Home Sales",0
"Harwinton","0900537280","2009","Less than $100,000","Number","Number of Home Sales",1
"Hebron","0901337910","2009","Less than $100,000","Number","Number of Home Sales",0
"Kent","0900540290","2009","Less than $100,000","Number","Number of Home Sales",0
"Killingly","0901540500","2009","Less than $100,000","Number","Number of Home Sales",4
"Killingworth","0900740710","2009","Less than $100,000","Number","Number of Home Sales",7
"Lebanon","0901142390","2009","Less than $100,000","Number","Number of Home Sales",0
"Ledyard","0901142600","2009","Less than $100,000","Number","Number of Home Sales",4
"Lisbon","0901143230","2009","Less than $100,000","Number","Number of Home Sales",1
"Litchfield","0900543370","2009","Less than $100,000","Number","Number of Home Sales",0
"Lyme","0901144210","2009","Less than $100,000","Number","Number of Home Sales",0
"Madison","0900944560","2009","Less than $100,000","Number","Number of Home Sales",0
"Manchester","0900344700","2009","Less than $100,000","Number","Number of Home Sales",1
"Mansfield","0901344910","2009","Less than $100,000","Number","Number of Home Sales",0
"Marlborough","0900345820","2009","Less than $100,000","Number","Number of Home Sales",1
"Meriden","0900946520","2009","Less than $100,000","Number","Number of Home Sales",7
"Middlebury","0900946940","2009","Less than $100,000","Number","Number of Home Sales",0
"Middlefield","0900747080","2009","Less than $100,000","Number","Number of Home Sales",0
"Middletown","0900747360","2009","Less than $100,000","Number","Number of Home Sales",0
"Milford","0900947535","2009","Less than $100,000","Number","Number of Home Sales",0
"Monroe","0900148620","2009","Less than $100,000","Number","Number of Home Sales",0
"Montville","0901148900","2009","Less than $100,000","Number","Number of Home Sales",10
"Morris","0900549460","2009","Less than $100,000","Number","Number of Home Sales",0
"Naugatuck","0900949950","2009","Less than $100,000","Number","Number of Home Sales",6
"New Britain","0900350440","2009","Less than $100,000","Number","Number of Home Sales",1
"New Canaan","0900150580","2009","Less than $100,000","Number","Number of Home Sales",0
"New Fairfield","0900150860","2009","Less than $100,000","Number","Number of Home Sales",0
"New Hartford","0900551350","2009","Less than $100,000","Number","Number of Home Sales",1
"New Haven","0900952070","2009","Less than $100,000","Number","Number of Home Sales",1
"New London","0901152350","2009","Less than $100,000","Number","Number of Home Sales",3
"New Milford","0900552630","2009","Less than $100,000","Number","Number of Home Sales",1
"Newington","0900352140","2009","Less than $100,000","Number","Number of Home Sales",0
"Newtown","0900152980","2009","Less than $100,000","Number","Number of Home Sales",6
"Norfolk","0900553470","2009","Less than $100,000","Number","Number of Home Sales",0
"North Branford","0900953890","2009","Less than $100,000","Number","Number of Home Sales",1
"North Canaan","0900554030","2009","Less than $100,000","Number","Number of Home Sales",0
"North Haven","0900954870","2009","Less than $100,000","Number","Number of Home Sales",1
"North Stonington","0901155500","2009","Less than $100,000","Number","Number of Home Sales",3
"Norwalk","0900156060","2009","Less than $100,000","Number","Number of Home Sales",0
"Norwich","0901156270","2009","Less than $100,000","Number","Number of Home Sales",13
"Old Lyme","0901157040","2009","Less than $100,000","Number","Number of Home Sales",0
"Old Saybrook","0900757320","2009","Less than $100,000","Number","Number of Home Sales",2
"Orange","0900957600","2009","Less than $100,000","Number","Number of Home Sales",0
"Oxford","0900958300","2009","Less than $100,000","Number","Number of Home Sales",0
"Plainfield","0901559980","2009","Less than $100,000","Number","Number of Home Sales",2
"Plainville","0900360120","2009","Less than $100,000","Number","Number of Home Sales",0
"Plymouth","0900560750","2009","Less than $100,000","Number","Number of Home Sales",5
"Pomfret","0901561030","2009","Less than $100,000","Number","Number of Home Sales",0
"Portland","0900761800","2009","Less than $100,000","Number","Number of Home Sales",0
"Preston","0901162150","2009","Less than $100,000","Number","Number of Home Sales",0
"Prospect","0900962290","2009","Less than $100,000","Number","Number of Home Sales",6
"Putnam","0901562710","2009","Less than $100,000","Number","Number of Home Sales",0
"Redding","0900163480","2009","Less than $100,000","Number","Number of Home Sales",0
"Ridgefield","0900163970","2009","Less than $100,000","Number","Number of Home Sales",0
"Rocky Hill","0900365370","2009","Less than $100,000","Number","Number of Home Sales",0
"Roxbury","0900565930","2009","Less than $100,000","Number","Number of Home Sales",0
"Salem","0901166210","2009","Less than $100,000","Number","Number of Home Sales",0
"Salisbury","0900566420","2009","Less than $100,000","Number","Number of Home Sales",0
"Scotland","0901567400","2009","Less than $100,000","Number","Number of Home Sales",0
"Seymour","0900967610","2009","Less than $100,000","Number","Number of Home Sales",0
"Sharon","0900567960","2009","Less than $100,000","Number","Number of Home Sales",0
"Shelton","0900168170","2009","Less than $100,000","Number","Number of Home Sales",8
"Sherman","0900168310","2009","Less than $100,000","Number","Number of Home Sales",0
"Simsbury","0900368940","2009","Less than $100,000","Number","Number of Home Sales",0
"Somers","0901369220","2009","Less than $100,000","Number","Number of Home Sales",0
"South Windsor","0900371390","2009","Less than $100,000","Number","Number of Home Sales",2
"Southbury","0900969640","2009","Less than $100,000","Number","Number of Home Sales",0
"Southington","0900370550","2009","Less than $100,000","Number","Number of Home Sales",16
"Sprague","0901171670","2009","Less than $100,000","Number","Number of Home Sales",1
"Stafford","0901372090","2009","Less than $100,000","Number","Number of Home Sales",3
"Stamford","0900173070","2009","Less than $100,000","Number","Number of Home Sales",0
"Sterling","0901573420","2009","Less than $100,000","Number","Number of Home Sales",0
"Stonington","0901173770","2009","Less than $100,000","Number","Number of Home Sales",7
"Stratford","0900174190","2009","Less than $100,000","Number","Number of Home Sales",0
"Suffield","0900374540","2009","Less than $100,000","Number","Number of Home Sales",0
"Thomaston","0900575730","2009","Less than $100,000","Number","Number of Home Sales",1
"Thompson","0901575870","2009","Less than $100,000","Number","Number of Home Sales",0
"Tolland","0901376290","2009","Less than $100,000","Number","Number of Home Sales",0
"Torrington","0900576570","2009","Less than $100,000","Number","Number of Home Sales",1
"Trumbull","0900177200","2009","Less than $100,000","Number","Number of Home Sales",0
"Union","0901377830","2009","Less than $100,000","Number","Number of Home Sales",0
"Vernon","0901378250","2009","Less than $100,000","Number","Number of Home Sales",5
"Voluntown","0901178600","2009","Less than $100,000","Number","Number of Home Sales",0
"Wallingford","0900978740","2009","Less than $100,000","Number","Number of Home Sales",7
"Warren","0900579510","2009","Less than $100,000","Number","Number of Home Sales",0
"Washington","0900579720","2009","Less than $100,000","Number","Number of Home Sales",0
"Waterbury","0900980070","2009","Less than $100,000","Number","Number of Home Sales",22
"Waterford","0901180280","2009","Less than $100,000","Number","Number of Home Sales",0
"Watertown","0900580490","2009","Less than $100,000","Number","Number of Home Sales",0
"West Hartford","0900382590","2009","Less than $100,000","Number","Number of Home Sales",0
"West Haven","0900982870","2009","Less than $100,000","Number","Number of Home Sales",2
"Westbrook","0900781680","2009","Less than $100,000","Number","Number of Home Sales",7
"Weston","0900183430","2009","Less than $100,000","Number","Number of Home Sales",0
"Westport","0900183500","2009","Less than $100,000","Number","Number of Home Sales",0
"Wethersfield","0900384900","2009","Less than $100,000","Number","Number of Home Sales",0
"Willington","0901385950","2009","Less than $100,000","Number","Number of Home Sales",0
"Wilton","0900186370","2009","Less than $100,000","Number","Number of Home Sales",0
"Winchester","0900586440","2009","Less than $100,000","Number","Number of Home Sales",1
"Windham","0901586790","2009","Less than $100,000","Number","Number of Home Sales",24
"Windsor","0900387000","2009","Less than $100,000","Number","Number of Home Sales",0
"Windsor Locks","0900387070","2009","Less than $100,000","Number","Number of Home Sales",0
"Wolcott","0900987560","2009","Less than $100,000","Number","Number of Home Sales",0
"Woodbridge","0900987700","2009","Less than $100,000","Number","Number of Home Sales",0
"Woodbury","0900587910","2009","Less than $100,000","Number","Number of Home Sales",0
"Woodstock","0901588190","2009","Less than $100,000","Number","Number of Home Sales",0
"Andover","0901301080","2009","$100,000 to $199,999","Number","Number of Home Sales",8
"Ansonia","0900901220","2009","$100,000 to $199,999","Number","Number of Home Sales",25
"Ashford","0901501430","2009","$100,000 to $199,999","Number","Number of Home Sales",5
"Avon","0900302060","2009","$100,000 to $199,999","Number","Number of Home Sales",1
"Barkhamsted","0900502760","2009","$100,000 to $199,999","Number","Number of Home Sales",3
"Beacon Falls","0900903250","2009","$100,000 to $199,999","Number","Number of Home Sales",5
"Berlin","0900304300","2009","$100,000 to $199,999","Number","Number of Home Sales",19
"Bethany","0900904580","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Bethel","0900104720","2009","$100,000 to $199,999","Number","Number of Home Sales",4
"Bethlehem","0900504930","2009","$100,000 to $199,999","Number","Number of Home Sales",2
"Bloomfield","0900305910","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Bolton","0901306260","2009","$100,000 to $199,999","Number","Number of Home Sales",4
"Bozrah","0901106820","2009","$100,000 to $199,999","Number","Number of Home Sales",6
"Branford","0900907310","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Bridgeport","0900108070","2009","$100,000 to $199,999","Number","Number of Home Sales",138
"Bridgewater","0900508210","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Bristol","0900308490","2009","$100,000 to $199,999","Number","Number of Home Sales",200
"Brookfield","0900108980","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Brooklyn","0901509190","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Burlington","0900310100","2009","$100,000 to $199,999","Number","Number of Home Sales",5
"Canaan","0900510940","2009","$100,000 to $199,999","Number","Number of Home Sales",1
"Canterbury","0901512130","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Canton","0900312270","2009","$100,000 to $199,999","Number","Number of Home Sales",7
"Chaplin","0901513810","2009","$100,000 to $199,999","Number","Number of Home Sales",5
"Cheshire","0900914160","2009","$100,000 to $199,999","Number","Number of Home Sales",15
"Chester","0900714300","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Clinton","0900715350","2009","$100,000 to $199,999","Number","Number of Home Sales",7
"Colchester","0901115910","2009","$100,000 to $199,999","Number","Number of Home Sales",24
"Colebrook","0900516050","2009","$100,000 to $199,999","Number","Number of Home Sales",4
"Columbia","0901316400","2009","$100,000 to $199,999","Number","Number of Home Sales",9
"Cornwall","0900517240","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Coventry","0901317800","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Cromwell","0900718080","2009","$100,000 to $199,999","Number","Number of Home Sales",17
"Danbury","0900118500","2009","$100,000 to $199,999","Number","Number of Home Sales",22
"Darien","0900118850","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Deep River","0900719130","2009","$100,000 to $199,999","Number","Number of Home Sales",2
"Derby","0900919550","2009","$100,000 to $199,999","Number","Number of Home Sales",22
"Durham","0900720810","2009","$100,000 to $199,999","Number","Number of Home Sales",3
"East Granby","0900322070","2009","$100,000 to $199,999","Number","Number of Home Sales",3
"East Haddam","0900722280","2009","$100,000 to $199,999","Number","Number of Home Sales",21
"East Hampton","0900722490","2009","$100,000 to $199,999","Number","Number of Home Sales",13
"East Hartford","0900322630","2009","$100,000 to $199,999","Number","Number of Home Sales",201
"East Haven","0900922910","2009","$100,000 to $199,999","Number","Number of Home Sales",109
"East Lyme","0901123400","2009","$100,000 to $199,999","Number","Number of Home Sales",9
"East Windsor","0900324800","2009","$100,000 to $199,999","Number","Number of Home Sales",21
"Eastford","0901521860","2009","$100,000 to $199,999","Number","Number of Home Sales",2
"Easton","0900123890","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Ellington","0901325360","2009","$100,000 to $199,999","Number","Number of Home Sales",16
"Enfield","0900325990","2009","$100,000 to $199,999","Number","Number of Home Sales",147
"Essex","0900726270","2009","$100,000 to $199,999","Number","Number of Home Sales",1
"Fairfield","0900126620","2009","$100,000 to $199,999","Number","Number of Home Sales",5
"Farmington","0900327600","2009","$100,000 to $199,999","Number","Number of Home Sales",5
"Franklin","0901129910","2009","$100,000 to $199,999","Number","Number of Home Sales",4
"Glastonbury","0900331240","2009","$100,000 to $199,999","Number","Number of Home Sales",3
"Goshen","0900532290","2009","$100,000 to $199,999","Number","Number of Home Sales",3
"Granby","0900332640","2009","$100,000 to $199,999","Number","Number of Home Sales",13
"Greenwich","0900133620","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Griswold","0901133900","2009","$100,000 to $199,999","Number","Number of Home Sales",21
"Groton","0901134250","2009","$100,000 to $199,999","Number","Number of Home Sales",48
"Guilford","0900934950","2009","$100,000 to $199,999","Number","Number of Home Sales",3
"Haddam","0900735230","2009","$100,000 to $199,999","Number","Number of Home Sales",5
"Hamden","0900935650","2009","$100,000 to $199,999","Number","Number of Home Sales",106
"Hampton","0901536000","2009","$100,000 to $199,999","Number","Number of Home Sales",3
"Hartford","0900337070","2009","$100,000 to $199,999","Number","Number of Home Sales",117
"Hartland","0900337140","2009","$100,000 to $199,999","Number","Number of Home Sales",7
"Harwinton","0900537280","2009","$100,000 to $199,999","Number","Number of Home Sales",16
"Hebron","0901337910","2009","$100,000 to $199,999","Number","Number of Home Sales",7
"Kent","0900540290","2009","$100,000 to $199,999","Number","Number of Home Sales",2
"Killingly","0901540500","2009","$100,000 to $199,999","Number","Number of Home Sales",56
"Killingworth","0900740710","2009","$100,000 to $199,999","Number","Number of Home Sales",2
"Lebanon","0901142390","2009","$100,000 to $199,999","Number","Number of Home Sales",9
"Ledyard","0901142600","2009","$100,000 to $199,999","Number","Number of Home Sales",29
"Lisbon","0901143230","2009","$100,000 to $199,999","Number","Number of Home Sales",6
"Litchfield","0900543370","2009","$100,000 to $199,999","Number","Number of Home Sales",13
"Lyme","0901144210","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Madison","0900944560","2009","$100,000 to $199,999","Number","Number of Home Sales",1
"Manchester","0900344700","2009","$100,000 to $199,999","Number","Number of Home Sales",210
"Mansfield","0901344910","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Marlborough","0900345820","2009","$100,000 to $199,999","Number","Number of Home Sales",3
"Meriden","0900946520","2009","$100,000 to $199,999","Number","Number of Home Sales",191
"Middlebury","0900946940","2009","$100,000 to $199,999","Number","Number of Home Sales",3
"Middlefield","0900747080","2009","$100,000 to $199,999","Number","Number of Home Sales",6
"Middletown","0900747360","2009","$100,000 to $199,999","Number","Number of Home Sales",74
"Milford","0900947535","2009","$100,000 to $199,999","Number","Number of Home Sales",9
"Monroe","0900148620","2009","$100,000 to $199,999","Number","Number of Home Sales",1
"Montville","0901148900","2009","$100,000 to $199,999","Number","Number of Home Sales",45
"Morris","0900549460","2009","$100,000 to $199,999","Number","Number of Home Sales",3
"Naugatuck","0900949950","2009","$100,000 to $199,999","Number","Number of Home Sales",91
"New Britain","0900350440","2009","$100,000 to $199,999","Number","Number of Home Sales",202
"New Canaan","0900150580","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"New Fairfield","0900150860","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"New Hartford","0900551350","2009","$100,000 to $199,999","Number","Number of Home Sales",5
"New Haven","0900952070","2009","$100,000 to $199,999","Number","Number of Home Sales",82
"New London","0901152350","2009","$100,000 to $199,999","Number","Number of Home Sales",47
"New Milford","0900552630","2009","$100,000 to $199,999","Number","Number of Home Sales",6
"Newington","0900352140","2009","$100,000 to $199,999","Number","Number of Home Sales",74
"Newtown","0900152980","2009","$100,000 to $199,999","Number","Number of Home Sales",7
"Norfolk","0900553470","2009","$100,000 to $199,999","Number","Number of Home Sales",2
"North Branford","0900953890","2009","$100,000 to $199,999","Number","Number of Home Sales",5
"North Canaan","0900554030","2009","$100,000 to $199,999","Number","Number of Home Sales",13
"North Haven","0900954870","2009","$100,000 to $199,999","Number","Number of Home Sales",12
"North Stonington","0901155500","2009","$100,000 to $199,999","Number","Number of Home Sales",7
"Norwalk","0900156060","2009","$100,000 to $199,999","Number","Number of Home Sales",1
"Norwich","0901156270","2009","$100,000 to $199,999","Number","Number of Home Sales",86
"Old Lyme","0901157040","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Old Saybrook","0900757320","2009","$100,000 to $199,999","Number","Number of Home Sales",6
"Orange","0900957600","2009","$100,000 to $199,999","Number","Number of Home Sales",1
"Oxford","0900958300","2009","$100,000 to $199,999","Number","Number of Home Sales",2
"Plainfield","0901559980","2009","$100,000 to $199,999","Number","Number of Home Sales",49
"Plainville","0900360120","2009","$100,000 to $199,999","Number","Number of Home Sales",48
"Plymouth","0900560750","2009","$100,000 to $199,999","Number","Number of Home Sales",53
"Pomfret","0901561030","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Portland","0900761800","2009","$100,000 to $199,999","Number","Number of Home Sales",14
"Preston","0901162150","2009","$100,000 to $199,999","Number","Number of Home Sales",10
"Prospect","0900962290","2009","$100,000 to $199,999","Number","Number of Home Sales",6
"Putnam","0901562710","2009","$100,000 to $199,999","Number","Number of Home Sales",31
"Redding","0900163480","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Ridgefield","0900163970","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Rocky Hill","0900365370","2009","$100,000 to $199,999","Number","Number of Home Sales",4
"Roxbury","0900565930","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Salem","0901166210","2009","$100,000 to $199,999","Number","Number of Home Sales",7
"Salisbury","0900566420","2009","$100,000 to $199,999","Number","Number of Home Sales",4
"Scotland","0901567400","2009","$100,000 to $199,999","Number","Number of Home Sales",1
"Seymour","0900967610","2009","$100,000 to $199,999","Number","Number of Home Sales",31
"Sharon","0900567960","2009","$100,000 to $199,999","Number","Number of Home Sales",3
"Shelton","0900168170","2009","$100,000 to $199,999","Number","Number of Home Sales",11
"Sherman","0900168310","2009","$100,000 to $199,999","Number","Number of Home Sales",1
"Simsbury","0900368940","2009","$100,000 to $199,999","Number","Number of Home Sales",8
"Somers","0901369220","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"South Windsor","0900371390","2009","$100,000 to $199,999","Number","Number of Home Sales",27
"Southbury","0900969640","2009","$100,000 to $199,999","Number","Number of Home Sales",8
"Southington","0900370550","2009","$100,000 to $199,999","Number","Number of Home Sales",54
"Sprague","0901171670","2009","$100,000 to $199,999","Number","Number of Home Sales",4
"Stafford","0901372090","2009","$100,000 to $199,999","Number","Number of Home Sales",37
"Stamford","0900173070","2009","$100,000 to $199,999","Number","Number of Home Sales",0
"Sterling","0901573420","2009","$100,000 to $199,999","Number","Number of Home Sales",9
